Iteration,Scaler,Transformer,Metric,Seed,SI,DBI,Score
18212,Robust,Spectral,cosine,44608,0.18735496733751633,0.8678814469625252,-0.24658575614374628
18215,MinMax,MDS,correlation,4805,0.42318274902111036,0.3170086324038716,0.2646784328191746
18216,Robust,MDS,cosine,55976,0.3652918697720639,0.463401432389637,0.1335911535772454
18218,Robust,Isomap,euclidean,24296,0.209514900000627,0.7553154015039946,-0.16814280075137028
18219,Robust,Isomap,manhattan,61741,0.25791640088576245,0.6641099283494827,-0.07413856328897889
18220,MinMax,MDS,correlation,12958,0.45405980617755176,0.2963923280792267,0.3058636421379384
18221,Robust,MDS,correlation,13474,0.5937094500143273,0.2261793721605664,0.4806197639340441
18223,Robust,Spectral,euclidean,47203,0.336870195814116,0.25990610715613355,0.2069171422360492
18228,MaxAbs,Isomap,manhattan,64791,0.24943947985126858,0.6278180381295487,-0.06446953921350579
18231,Standard,Spectral,manhattan,97684,0.42259400711038236,0.4150868644488903,0.2150505748859372
18233,Standard,MDS,cosine,5903,0.37984360664765754,0.43024453358885645,0.16472133985322931
18234,MinMax,MDS,manhattan,54351,0.2556166679463075,0.5362546173325231,-0.012510640719954058
18235,MinMax,Spectral,manhattan,11583,0.46796410754288126,0.13252847254280672,0.4016998712714779
18236,MinMax,Isomap,cosine,17024,0.30996097754013696,0.549745919715416,0.035088017682428974
18238,MaxAbs,MDS,cosine,86896,0.565819571653548,0.2709636061839701,0.43033776856156297
18241,MinMax,Isomap,manhattan,60148,0.2327172032988656,0.5742980138807536,-0.054431803641511206
18242,Standard,Isomap,euclidean,97088,0.23064427864328998,0.5848038273037082,-0.0617576350085641
18243,Standard,MDS,manhattan,80676,0.24898962112133805,0.5443602956889383,-0.0231905267231311
18247,MaxAbs,Isomap,manhattan,98758,0.24943947985126858,0.6278180381295487,-0.06446953921350579
18248,MinMax,Spectral,euclidean,3043,0.32562413250899985,0.2756422429508285,0.1878030110335856
18249,MinMax,Isomap,euclidean,35187,0.25350989063976914,0.6486574595292411,-0.07081883912485143
18251,MaxAbs,MDS,euclidean,59061,0.3036804825790376,0.5521417961391671,0.027609584509454055
18253,MaxAbs,Spectral,manhattan,73981,0.5811352377989727,0.3167944117519616,0.42273803192299186
18255,MaxAbs,Isomap,manhattan,65111,0.2625424755238232,0.6064548441498699,-0.04068494655111177
18256,MinMax,MDS,manhattan,70343,0.25649627185901397,0.5355441691182717,-0.011275812700121901
18257,Robust,Spectral,cosine,22316,0.47117761982502593,0.2229512085212331,0.3597020155644094
18258,Standard,Isomap,cosine,86709,0.32565302810051666,0.4703471889715865,0.09047943361472341
18263,MaxAbs,Isomap,euclidean,22048,0.26319954278138175,0.5013465924021255,0.012526246580318978
18266,Standard,MDS,correlation,97137,0.5124041919897596,0.26494354937023107,0.3799324173046441
18268,Robust,Isomap,cosine,35712,0.4686229082924625,0.40895473357559853,0.26414554150466324
18269,MinMax,MDS,correlation,57765,0.46614866937459926,0.28657224996854164,0.32286254439032847
18270,MinMax,Spectral,euclidean,8280,0.2494680357594977,0.616766096179037,-0.058915012330020805
18272,MinMax,Spectral,cosine,69834,0.3215269764513145,0.5550388017819828,0.04400757556032309
18274,MinMax,Isomap,correlation,54553,0.4392173162464052,0.29111800980404984,0.29365831134438025
18276,Standard,Isomap,correlation,58620,0.5749081638231893,0.21574289510073,0.46703671627282434
18277,MinMax,Isomap,cosine,59080,0.30996097754013696,0.549745919715416,0.035088017682428974
18280,MinMax,Isomap,manhattan,69728,0.2815772504695674,0.5143788940608315,0.024387803439151645
18281,Standard,Spectral,manhattan,78885,0.41687596831878787,0.4142576463948226,0.20974714512137657
18283,Robust,Isomap,cosine,41766,0.4312876549886548,0.4091170210479642,0.22672914446467268
18284,Robust,MDS,cosine,46146,0.3658716145766554,0.46308622113424674,0.13432850400953203
18285,Robust,Isomap,cosine,89406,0.4686229082924625,0.40895473357559853,0.26414554150466324
18290,MinMax,Isomap,euclidean,85414,0.39022426519241676,0.4253586711482988,0.17754492961826737
18291,Standard,Isomap,cosine,75454,0.32565302810051666,0.4703471889715865,0.09047943361472341
18292,Robust,MDS,correlation,23380,0.5908440661623785,0.22803785496575016,0.47682513867950344
18293,MinMax,MDS,manhattan,38203,0.2559439368784911,0.5378284071637642,-0.01297026670339102
18294,Standard,MDS,manhattan,44511,0.2490370754963377,0.5440485529871525,-0.022987200997238555
18295,Robust,Spectral,cosine,57607,0.26921020569016807,0.5412032296071692,-0.0013914091134165085
18296,MaxAbs,Isomap,euclidean,43459,0.32840664933357383,0.47310888556314173,0.09185220655200296
18297,Standard,MDS,correlation,73439,0.5117031953492703,0.26618380054567975,0.37861129507643043
18298,MinMax,Isomap,correlation,39769,0.4392173162464052,0.29111800980404984,0.29365831134438025
18299,MaxAbs,MDS,euclidean,38795,0.29047752303563457,0.4842172084716854,0.048368918799791855
18300,Standard,Isomap,correlation,37476,0.540429295456866,0.24351877054378043,0.4186699101849758
18304,Robust,Isomap,euclidean,28510,0.24199367727638185,0.6926456235385388,-0.10432913449288753
18307,MaxAbs,MDS,euclidean,7682,0.2602734279517566,0.6136205768969271,-0.04653686049670691
18309,Standard,Spectral,euclidean,37941,0.4658923722533345,0.37914541782931166,0.2763196633386787
18310,Standard,Spectral,euclidean,79710,0.3789128834575322,0.45101280192548493,0.15340648249478975
18311,MinMax,MDS,euclidean,37987,0.2581896959777025,0.5378313693643149,-0.010725988704454903
18312,Robust,Spectral,correlation,94174,0.2759033719013723,0.6471557859931328,-0.0476745210951941
18313,MinMax,Spectral,correlation,46014,0.42110446734172363,0.1899424522313906,0.3261332412260283
18314,Robust,Isomap,euclidean,31630,0.24199367727638185,0.6926456235385388,-0.10432913449288753
18315,MinMax,Spectral,correlation,3358,0.2897841148602791,0.5646240340107371,0.007472097854910542
18317,MinMax,Isomap,correlation,32170,0.39426945229546323,0.3276773018451847,0.2304308013728709
18319,Standard,Isomap,correlation,2722,0.5749081638231893,0.21574289510073,0.46703671627282434
18320,Standard,MDS,euclidean,87852,0.3007489145598846,0.5061324493083784,0.04768268990569541
18322,Standard,MDS,cosine,21103,0.38372421246730437,0.4274503801986594,0.16999902236797468
18323,Robust,Isomap,correlation,36253,0.649666332373992,0.18894318704174765,0.5551947388531181
18324,MaxAbs,MDS,correlation,99007,0.5413475110250938,0.3517163742286365,0.3654893239107756
18326,Robust,Spectral,manhattan,70004,0.6021938210747342,0.053771747438874085,0.5753079473552971
18331,MinMax,MDS,correlation,83746,0.42380103063900365,0.32063386173030756,0.2634840997738499
18332,MaxAbs,Isomap,correlation,2462,0.5483334729552607,0.30441226084543954,0.3961273425325409
18334,MinMax,Isomap,euclidean,67272,0.23365126851899878,0.575336335185499,-0.05401689907375071
18336,Standard,Isomap,cosine,76091,0.4047985830066727,0.4345198257108316,0.18753867015125691
18337,MinMax,Spectral,euclidean,70569,0.5698301164309868,0.2708301593569436,0.434415036752515
18338,MinMax,MDS,manhattan,96750,0.2551025658260098,0.53782203938928,-0.013808453868630166
18339,MinMax,Spectral,cosine,21963,0.2622120941756781,0.5898318042030569,-0.03270380792585037
18342,MaxAbs,Isomap,euclidean,89047,0.4336109039140761,0.38888695027849357,0.2391674287748293
18343,Standard,MDS,cosine,20857,0.3885989704677446,0.42070724492757633,0.17824534800395644
18344,MinMax,MDS,euclidean,11572,0.258324198739662,0.5381353054333282,-0.010743453977002104
18348,Robust,Spectral,correlation,59171,0.18712932218527464,0.7354251569827649,-0.1805832563061078
18350,Robust,MDS,correlation,47555,0.5935357725125371,0.22602810037405963,0.4805217223255073
18351,Robust,Spectral,manhattan,14829,0.3416894480612016,0.4950846854337005,0.09414710534435136
18352,Robust,Spectral,cosine,35151,0.3682316498423437,0.4474716385335186,0.14449583057558438
18354,MaxAbs,Isomap,cosine,49475,0.5505677301235272,0.30375615578322174,0.3986896522319163
18359,MinMax,Spectral,manhattan,54124,0.3537586783103765,0.5319866000839876,0.08776537826838271
18360,Robust,Spectral,euclidean,36502,0.29388342472851214,0.5212245277375726,0.03327116085972587
18367,Robust,Spectral,correlation,25929,0.4246676082399699,0.23325360338697362,0.3080408065464831
18368,Robust,Spectral,manhattan,36105,0.45815571623889656,0.4373132847301168,0.23949907387383815
18369,MinMax,Isomap,cosine,79141,0.30996097754013696,0.549745919715416,0.035088017682428974
18370,Standard,Isomap,correlation,96848,0.540429295456866,0.24351877054378043,0.4186699101849758
18373,MinMax,Spectral,manhattan,87497,0.39310475350441715,0.46879281742809004,0.15870834479037213
18375,Standard,Isomap,euclidean,72476,0.23064427864328998,0.5848038273037082,-0.0617576350085641
18380,Robust,MDS,manhattan,34272,0.22091352386408927,0.5719098033799838,-0.06504137782590261
18381,Standard,Spectral,cosine,84628,0.5320652447801648,0.3590814129708368,0.3525245382947464
18383,Robust,Isomap,euclidean,21762,0.24199367727638185,0.6926456235385388,-0.10432913449288753
18386,MinMax,Isomap,euclidean,45326,0.25350989063976914,0.6486574595292411,-0.07081883912485143
18389,Standard,MDS,cosine,38809,0.3733350127339971,0.43572041327606387,0.15547480609596517
18390,MaxAbs,Isomap,correlation,11945,0.5483334729552607,0.30441226084543954,0.3961273425325409
18395,MinMax,Spectral,euclidean,73341,0.5288960021661565,0.12628281102084007,0.4657545966557365
18396,Robust,Isomap,manhattan,67729,0.25791640088576245,0.6641099283494827,-0.07413856328897889
18398,MaxAbs,Spectral,manhattan,19167,0.4203212726561378,0.22151452568705646,0.30956400981260956
18401,MinMax,MDS,correlation,30314,0.44516287681349104,0.30414954803066446,0.2930881027981588
18405,MinMax,Isomap,correlation,35106,0.4206776736203374,0.3107726729325893,0.26529133715404274
18406,MaxAbs,Spectral,correlation,18264,0.5661866687712199,0.0860102851019258,0.523181526220257
18407,MaxAbs,Spectral,correlation,26189,0.35871139971349403,0.47809349189010036,0.11966465376844385
18410,Robust,MDS,manhattan,34991,0.2209000747395169,0.5719155867840903,-0.06505771865252824
18411,Standard,MDS,correlation,11189,0.48808880589900516,0.280226468297878,0.34797557175006616
18414,MinMax,MDS,manhattan,58094,0.25499192817373734,0.5362763923044426,-0.01314626797848395
18416,Robust,Isomap,cosine,99010,0.44683109692572315,0.4142315427067061,0.2397153255723701
18420,MaxAbs,Spectral,cosine,20985,0.2184635937482697,0.379170892252979,0.028878147621780204
18421,Standard,Isomap,cosine,25738,0.4047985830066727,0.4345198257108316,0.18753867015125691
18423,MinMax,MDS,cosine,24859,0.38915569769559877,0.4740525449325433,0.15212942522932713
18424,MinMax,MDS,correlation,72855,0.4336587827607428,0.30848799263205773,0.27941478644471396
18426,Standard,Isomap,manhattan,53864,0.25666488189065984,0.6579121355302809,-0.07229118587448063
18431,Standard,Spectral,cosine,79576,0.47862479264017505,0.4277469407110713,0.2647513222846394
18432,MaxAbs,Isomap,cosine,92497,0.5375926097898723,0.31587540421006344,0.3796549076848406
18434,Robust,MDS,correlation,51395,0.5974444600731214,0.2218426701082945,0.4865231250189741
18435,MaxAbs,Spectral,manhattan,83552,0.3769021312668712,0.24391034797208802,0.2549469572808272
18439,Robust,Isomap,correlation,25738,0.649666332373992,0.18894318704174765,0.5551947388531181
18441,MaxAbs,Spectral,manhattan,81459,0.41198202751365987,0.4570006003512214,0.18348172733804916
18443,Standard,Spectral,cosine,3946,0.3535068665889877,0.45953662766235287,0.12373855275781129
18444,MaxAbs,MDS,correlation,31447,0.5293503713672577,0.36728496926221577,0.3457078867361498
18446,MaxAbs,MDS,cosine,56765,0.5898455280711915,0.23701839570433772,0.47133633021902266
18448,Robust,Spectral,manhattan,73621,0.8772157934459903,0.1525989482244476,0.8009163193337665
18450,Robust,Spectral,cosine,86776,0.39993085712443005,0.22668198775723183,0.28658986324581415
18453,Robust,MDS,euclidean,13928,0.18852041118110066,0.7543216567871083,-0.18864041721245348
18458,Standard,Spectral,euclidean,38399,0.3985268591661142,0.45439281026603423,0.17133045403309707
18460,MaxAbs,Isomap,cosine,75880,0.5375926097898723,0.31587540421006344,0.3796549076848406
18463,Robust,Isomap,cosine,64380,0.4686229082924625,0.40895473357559853,0.26414554150466324
18464,MinMax,Isomap,euclidean,48246,0.39022426519241676,0.4253586711482988,0.17754492961826737
18465,Standard,Isomap,manhattan,68423,0.22699721893298386,0.5817302896210892,-0.06386792587756074
18466,MinMax,MDS,manhattan,36390,0.25441952775114224,0.5381322941664539,-0.01464661933208472
18467,Standard,Isomap,correlation,95520,0.5648569492790197,0.22503590736377252,0.4523389955971335
18468,MaxAbs,Isomap,euclidean,27192,0.26319954278138175,0.5013465924021255,0.012526246580318978
18469,Robust,Spectral,correlation,82540,0.28791151517996627,0.2955531413447346,0.14013494450759897
18470,Standard,Isomap,euclidean,19492,0.3697724392470274,0.446516293169271,0.1465142926623919
18473,MinMax,MDS,euclidean,41683,0.25915765121762563,0.5391964973282625,-0.010440597446505606
18479,MaxAbs,MDS,euclidean,47788,0.29947402733310285,0.5471131673382971,0.02591744366395432
18482,MinMax,Isomap,euclidean,84880,0.25350989063976914,0.6486574595292411,-0.07081883912485143
18484,Robust,Spectral,euclidean,5550,0.3046363190935284,0.5138445706701128,0.047714033758471996
18485,Standard,Spectral,cosine,5654,0.37606195784011315,0.24714764989268204,0.25248813289377214
18486,Standard,Spectral,cosine,6312,0.5790869888988391,0.4761858867261328,0.3409940455357727
18487,MinMax,MDS,cosine,69796,0.38796351766768017,0.4745190346931141,0.15070400032112313
18488,MinMax,Isomap,cosine,6574,0.30996097754013696,0.549745919715416,0.035088017682428974
18489,MinMax,MDS,correlation,14310,0.4276391101880386,0.3174481234758985,0.2689150484500893
18490,MinMax,Isomap,cosine,31859,0.3834159963583554,0.47265400655293094,0.1470889930818899
18493,MinMax,Spectral,manhattan,66709,0.5546906969117462,0.10448118049167872,0.5024501066659068
18495,Robust,MDS,manhattan,46165,0.2201581431540196,0.5740788073367162,-0.06688126051433851
18496,Standard,MDS,manhattan,62037,0.2499126887019979,0.543294610219232,-0.02173461640761809
18497,MaxAbs,Spectral,manhattan,59126,0.41703728714045707,0.19246096093821086,0.32080680667135164
18499,MinMax,Spectral,manhattan,25561,0.4061248412207452,0.2330784471479962,0.2895856176467471
18500,MaxAbs,Spectral,cosine,85437,0.5029011397890278,0.3970153774891519,0.3043934510444519
18503,MinMax,MDS,correlation,3654,0.4352584080270589,0.310101507504484,0.28020765427481686
18504,MaxAbs,Isomap,manhattan,28311,0.24943947985126858,0.6278180381295487,-0.06446953921350579
18507,MinMax,Isomap,correlation,33700,0.4206776736203374,0.3107726729325893,0.26529133715404274
18513,Robust,Isomap,euclidean,27511,0.209514900000627,0.7553154015039946,-0.16814280075137028
18514,MaxAbs,MDS,euclidean,82697,0.3034459021298825,0.5525445897138559,0.027173607272954536
18515,MinMax,MDS,manhattan,50233,0.2559850623552917,0.5372725331864131,-0.012651204237914826
18517,Robust,Isomap,cosine,96227,0.4312876549886548,0.4091170210479642,0.22672914446467268
18518,MinMax,MDS,cosine,22791,0.38191826882014607,0.4899938600790728,0.13692133878060966
18520,Robust,Spectral,correlation,65962,0.5794284760327534,0.07580759922165561,0.5415246764219256
18523,Standard,Spectral,correlation,63811,0.4438094459584947,0.17507510523795808,0.35627189333951564
18525,Robust,Isomap,manhattan,94600,0.248825008454151,0.6789686671279321,-0.09065932510981506
18526,Robust,Spectral,correlation,60252,0.2671205492976041,0.5961175340589414,-0.030938217731866613
18527,MaxAbs,Spectral,euclidean,8185,0.2470975446720101,0.6827922745589549,-0.09429859260746734
18529,MinMax,Spectral,euclidean,41488,0.4034212160062252,0.4275021101083601,0.18967016095204517
18531,Robust,Spectral,cosine,32221,0.637214330237486,0.21816144244207258,0.5281336090164497
18533,MinMax,Isomap,correlation,44981,0.4206776736203374,0.3107726729325893,0.26529133715404274
18536,Robust,MDS,euclidean,21793,0.31542060726599436,0.5470563821955061,0.0418924161682413
18537,MinMax,MDS,euclidean,66901,0.2583989640632121,0.5377754086093142,-0.010488740241444972
18538,MaxAbs,Isomap,euclidean,10422,0.4336109039140761,0.38888695027849357,0.2391674287748293
18540,Standard,MDS,cosine,84405,0.37283032957459117,0.4361738657663355,0.15474339669142342
18541,MinMax,MDS,manhattan,77677,0.2546607944614426,0.5371789122900542,-0.013928661683584531
18542,Standard,MDS,manhattan,24622,0.25009419378263087,0.5430491017258748,-0.02143035708030655
18543,Robust,Spectral,correlation,29681,0.3298839315831082,0.5207679046605251,0.06949997925284562
18544,MinMax,Spectral,correlation,31618,0.30578659860031393,0.62324835363703,-0.005837578218201078
18545,Robust,Spectral,manhattan,59000,0.3267341497445487,0.5066089675157167,0.07342966598669032
18547,Standard,Spectral,cosine,88311,0.4173963775260822,0.40378521240552034,0.21550377132332205
18548,Standard,Spectral,cosine,39451,0.3431817915312336,0.4917558534921491,0.09730386478515907
18550,MinMax,Spectral,euclidean,14351,0.3795061103946282,0.24416304542927544,0.2574245876799905
18551,MaxAbs,Isomap,cosine,73293,0.5505677301235272,0.30375615578322174,0.3986896522319163
18552,Standard,Isomap,euclidean,30286,0.3697724392470274,0.446516293169271,0.1465142926623919
18553,Robust,Isomap,cosine,49616,0.44683109692572315,0.4142315427067061,0.2397153255723701
18558,Robust,MDS,manhattan,97071,0.22066938560947433,0.5721760510266639,-0.06541863990385763
18559,Standard,Spectral,manhattan,20157,0.4482997376634123,0.38203480248428057,0.257282336421272
18561,Robust,MDS,cosine,13028,0.3648817529954851,0.46322462126505254,0.13326944236295882
18563,Robust,MDS,manhattan,71024,0.22061962086280784,0.5722263853899832,-0.06549357183218374
18564,Robust,Isomap,euclidean,53872,0.24199367727638185,0.6926456235385388,-0.10432913449288753
18566,Standard,Spectral,manhattan,37850,0.30457397455546004,0.5321929996918492,0.03847747470953544
18567,Robust,Isomap,manhattan,65586,0.248825008454151,0.6789686671279321,-0.09065932510981506
18570,MaxAbs,MDS,manhattan,57246,0.24147089243017963,0.6418487310503332,-0.07945347309498699
18572,Robust,Isomap,manhattan,31061,0.1991917404628887,0.6115877154370639,-0.10660211725564325
18573,MinMax,MDS,correlation,42422,0.425225976766219,0.3140895879587054,0.2681811827868663
18575,MaxAbs,MDS,manhattan,98606,0.2626590657733722,0.6085689407268161,-0.04162540459003583
18576,MinMax,Isomap,manhattan,6936,0.2815772504695674,0.5143788940608315,0.024387803439151645
18578,MaxAbs,Isomap,cosine,18354,0.5375926097898723,0.31587540421006344,0.3796549076848406
18579,Robust,Isomap,manhattan,417,0.248825008454151,0.6789686671279321,-0.09065932510981506
18581,MinMax,Spectral,euclidean,39848,0.20562902760114277,0.6588560034883176,-0.12379897414301605
18582,MaxAbs,Isomap,euclidean,5765,0.32840664933357383,0.47310888556314173,0.09185220655200296
18585,MaxAbs,Spectral,euclidean,65255,0.2696846231688664,0.6760511874023697,-0.06834097053231847
18586,Standard,MDS,manhattan,22372,0.24954585858879938,0.5436236140965859,-0.022265948459493562
18587,Standard,MDS,correlation,40934,0.4974234070952377,0.2728625519546671,0.3609921311179042
18588,Standard,Isomap,manhattan,48957,0.22699721893298386,0.5817302896210892,-0.06386792587756074
18592,Standard,Spectral,cosine,31697,0.33367305111759066,0.5382725366316465,0.06453678280176739
18595,MaxAbs,MDS,euclidean,15348,0.2920620890641439,0.5675437713580341,0.008290203385126815
18597,Standard,Isomap,correlation,88508,0.5749081638231893,0.21574289510073,0.46703671627282434
18598,MinMax,MDS,manhattan,3511,0.25590660686814853,0.5379455864719628,-0.013066186367832855
18599,Robust,Isomap,correlation,22518,0.649666332373992,0.18894318704174765,0.5551947388531181
18600,Standard,Spectral,cosine,29849,0.5225202770285927,0.2733615824367356,0.3858394858102249
18601,Standard,MDS,manhattan,76805,0.24956884539160537,0.5437694389546143,-0.022315874085701765
18603,MaxAbs,Spectral,manhattan,5653,0.31114745013562306,0.2943764704020877,0.1639592149345792
18604,MaxAbs,Spectral,euclidean,88225,0.379091976688509,0.6168069345114343,0.07068850943279187
18606,MinMax,MDS,manhattan,74976,0.25502772885140085,0.5383219074989871,-0.014133224898092711
18608,Robust,Spectral,cosine,62091,0.32766593826615287,0.515054333809959,0.07013877136117336
18609,Standard,MDS,cosine,94665,0.3821872106500713,0.4288898547854542,0.16774228325734417
18610,MaxAbs,MDS,euclidean,78526,0.32245883105845324,0.5165263958909855,0.0641956331129605
18613,MinMax,MDS,manhattan,87427,0.2559582085450005,0.5378199184816611,-0.012951750695830044
18616,Standard,Spectral,euclidean,71246,0.3457514213829674,0.5350961686921418,0.07820333703689647
18619,MaxAbs,MDS,manhattan,44064,0.26237751821057376,0.6092286408116597,-0.04223680219525611
18620,Robust,MDS,cosine,8474,0.3675641591956527,0.46082634713141557,0.13715098562994493
18621,MinMax,MDS,correlation,80899,0.4382458213673508,0.3062700186505367,0.28511081204208244
18622,MaxAbs,Spectral,manhattan,2004,0.3660019547436147,0.43801308418433305,0.14699541265144817
18623,MinMax,MDS,manhattan,82482,0.2547459636038973,0.5370656921754557,-0.013786882483830587
18624,Robust,Spectral,correlation,20252,0.5162579558653754,0.11016403809170844,0.4611759368195212
18626,Robust,Spectral,cosine,16121,0.3557265354717895,0.2627230552080579,0.22436500786776056
18627,MaxAbs,Spectral,correlation,3679,0.3061337767609096,0.2831802409597079,0.16454365628105563
18628,Standard,Isomap,manhattan,62928,0.27688088998814436,0.5208351602836012,0.016463309846343754
18630,MinMax,Isomap,cosine,86129,0.30996097754013696,0.549745919715416,0.035088017682428974
18631,MinMax,MDS,euclidean,63218,0.25853247605049784,0.5378968024506876,-0.010415925174845964
18632,Standard,Isomap,correlation,65397,0.5749081638231893,0.21574289510073,0.46703671627282434
18633,MaxAbs,Isomap,cosine,55676,0.5375926097898723,0.31587540421006344,0.3796549076848406
18637,MinMax,Isomap,cosine,83813,0.3834159963583554,0.47265400655293094,0.1470889930818899
18641,Standard,MDS,manhattan,59795,0.2498883502060911,0.5445479676687146,-0.022385633628266205
18644,MinMax,Spectral,correlation,94051,0.6213253847589176,0.39127546093609017,0.4256876542908725
18648,Standard,Spectral,euclidean,67611,0.2437386742754956,0.6441623626964454,-0.07834250707272714
18649,Standard,Isomap,correlation,45113,0.540429295456866,0.24351877054378043,0.4186699101849758
18650,Robust,Isomap,cosine,90351,0.4312876549886548,0.4091170210479642,0.22672914446467268
18654,MinMax,Isomap,cosine,73178,0.30996097754013696,0.549745919715416,0.035088017682428974
18655,Standard,Spectral,cosine,27650,0.3732123286697522,0.566967093535284,0.0897287819021102
18656,Standard,Spectral,manhattan,81382,0.612960960677567,0.21583548188322033,0.5050432197359569
18657,MaxAbs,Isomap,euclidean,51717,0.4336109039140761,0.38888695027849357,0.2391674287748293
18658,MaxAbs,Isomap,manhattan,99393,0.2625424755238232,0.6064548441498699,-0.04068494655111177
18659,Standard,Isomap,cosine,40351,0.32565302810051666,0.4703471889715865,0.09047943361472341
18660,MinMax,Isomap,manhattan,15930,0.24685374468104684,0.5429207636611174,-0.024606637149511862
18662,Robust,Isomap,euclidean,56088,0.209514900000627,0.7553154015039946,-0.16814280075137028
18665,Robust,Isomap,correlation,79877,0.649666332373992,0.18894318704174765,0.5551947388531181
18666,MinMax,MDS,manhattan,70380,0.2549082162156277,0.5362179202234115,-0.01320074389607806
18667,MaxAbs,Spectral,cosine,81484,0.31947540558500515,0.28123120717361144,0.17885980199819942
18670,MinMax,MDS,euclidean,45609,0.2590564819208672,0.5395120461454712,-0.010699541151868386
18671,MinMax,Spectral,euclidean,87855,0.4518941098927582,0.44714354051765953,0.22832233963392842
18673,MinMax,Isomap,manhattan,23645,0.2815772504695674,0.5143788940608315,0.024387803439151645
18674,Robust,MDS,euclidean,12484,0.160527815019898,0.8115339609597082,-0.2452391654599561
18676,Standard,MDS,correlation,44012,0.48477847625810294,0.2786653937323204,0.34544577939194276
18681,MinMax,Isomap,correlation,20405,0.4206776736203374,0.3107726729325893,0.26529133715404274
18682,Standard,MDS,manhattan,52744,0.2499139678841088,0.5445481496534339,-0.02236010694260815
18684,MaxAbs,Spectral,euclidean,94910,0.36869328922592254,0.22781685611247546,0.2547848611696848
18685,Robust,Isomap,manhattan,28776,0.1991917404628887,0.6115877154370639,-0.10660211725564325
18686,MinMax,Isomap,correlation,38493,0.4206776736203374,0.3107726729325893,0.26529133715404274
18688,MaxAbs,MDS,manhattan,83592,0.26237499222198957,0.6088975204770183,-0.042073768016519575
18690,MaxAbs,Spectral,cosine,2818,0.36295945216944,0.46677051568343453,0.1295741943277227
18692,Robust,Spectral,cosine,12798,0.4177820305336845,0.4001153195242382,0.21772437077156542
18693,Robust,MDS,correlation,7489,0.6005592961729532,0.21880002719719105,0.4911592825743577
18694,MinMax,Spectral,manhattan,73349,0.1895667289025841,0.37071184137544017,0.004210808214864026
18696,Standard,MDS,manhattan,34718,0.2499495503679824,0.5432305465546522,-0.02166572290934371
18697,MaxAbs,MDS,cosine,122,0.5512066320693793,0.29214564237627766,0.40513381088124045
18698,Robust,Spectral,cosine,17667,0.4759713691349929,0.3694883182991875,0.29122720998539914
18699,MaxAbs,Spectral,euclidean,5072,0.19727600804289872,0.6244351623393748,-0.11494157312678868
18705,Robust,MDS,correlation,87533,0.5999908934140729,0.2192831939155413,0.4903492964563022
18706,Robust,Spectral,cosine,49847,0.3490544245992793,0.5077801207973586,0.09516436420060004
18707,MinMax,Isomap,correlation,9172,0.4392173162464052,0.29111800980404984,0.29365831134438025
18708,MaxAbs,MDS,euclidean,49902,0.2938252667723132,0.4870806948088234,0.0502849193679015
18709,MaxAbs,MDS,correlation,59444,0.5707869159947611,0.3011343385201537,0.4202197467346842
18711,MinMax,Spectral,correlation,45079,0.4018643547404522,0.4481427749907234,0.17779296724509047
18715,Robust,Spectral,euclidean,49259,0.5884842300167522,0.2665036766227091,0.45523239170539764
18716,MaxAbs,Isomap,euclidean,93379,0.32840664933357383,0.47310888556314173,0.09185220655200296
18717,Standard,Spectral,cosine,29204,0.2519898812398636,0.5656066579937743,-0.03081344775702355
18719,MaxAbs,MDS,correlation,62008,0.5004141044743078,0.412669274707347,0.29407946712063426
18720,MaxAbs,Isomap,cosine,30480,0.5375926097898723,0.31587540421006344,0.3796549076848406
18721,Standard,Isomap,euclidean,97916,0.23064427864328998,0.5848038273037082,-0.0617576350085641
18722,Standard,MDS,manhattan,71937,0.2494138014231092,0.5448591032074006,-0.0230157501805911
18723,Robust,MDS,euclidean,33151,0.19029828595748657,0.7511660902059848,-0.18528475914550582
18726,Standard,Spectral,cosine,78056,0.5623985749924135,0.31413038776858776,0.4053333811081197
18727,MaxAbs,Spectral,manhattan,19253,0.4037225391891733,0.5188952389750391,0.14427491970165374
18729,Standard,Isomap,cosine,27779,0.32565302810051666,0.4703471889715865,0.09047943361472341
18730,MaxAbs,Spectral,manhattan,10218,0.3802233592276136,0.42668031923370703,0.16688319961076006
18731,Standard,MDS,euclidean,57608,0.25453608395688715,0.5497246119173288,-0.02032622200177725
18733,MinMax,Spectral,manhattan,18398,0.44558562012122205,0.40153454070254574,0.24481834976994918
18734,MaxAbs,Isomap,euclidean,15207,0.26319954278138175,0.5013465924021255,0.012526246580318978
18737,Standard,Spectral,manhattan,180,0.44234228391731306,0.20363063325381522,0.34052696729040544
18738,MaxAbs,Spectral,correlation,69488,0.3790860452120675,0.2645869834928663,0.24679255346563436
18739,MinMax,Isomap,correlation,48589,0.4392173162464052,0.29111800980404984,0.29365831134438025
18740,Robust,Isomap,euclidean,34244,0.209514900000627,0.7553154015039946,-0.16814280075137028
18742,MinMax,Spectral,euclidean,32362,0.5546576499892758,0.48814591249803,0.31058469374026076
18743,MinMax,MDS,manhattan,33780,0.2568512122846259,0.5351042250624195,-0.010700900246583878
18744,Standard,MDS,manhattan,86894,0.24996287945140735,0.543219542753746,-0.021646891925465622
18745,Robust,Spectral,correlation,89520,0.3759795348201321,0.48243547344413734,0.1347617980980634
